,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,symbol
Commd1,921.6121447189081,0.26622734010878235,0.5752988348327852,0.4627635656278763,0.6435338495816236,0.9570812636108241,Commd1
Spred1,384.9520792088423,-0.5455551303185127,1.1770972030461178,-0.46347500351433446,0.6430239279710173,0.9570812636108241,Spred1
Rbm4b,333.9373725080063,0.7153068131865323,1.5438292707881638,0.46333284821148013,0.6431258040527237,0.9570812636108241,Rbm4b
1700021C14Rik,54.3443111876046,0.8665361313701465,1.8719140997072314,0.46291447428366145,0.6434256720820493,0.9570812636108241,1700021C14Rik
C1qtnf4,92.3060127335629,0.7988338601042067,1.7245680062753874,0.46320809454738604,0.6432152147192749,0.9570812636108241,C1qtnf4
Gla,19.13191861746936,-1.6055127369903837,3.4711472344274306,-0.4625308661835587,0.6437006728709967,0.9570812636108241,Gla
Nkiras2,58.48406060165944,0.8069907760680204,1.7443947110328377,0.4626193664564654,0.6436372245067472,0.9570812636108241,Nkiras2
Rdm1,1060.235719666068,-0.28712897133077425,0.6199181693433836,-0.4631723758555114,0.6432408151757916,0.9570812636108241,Rdm1
2610044O15Rik,115.90776613222121,0.9340663424870231,2.01713664575306,0.4630654767259493,0.6433174349162969,0.9570812636108241,2610044O15Rik
Prdx1,12364.29433297522,0.19233741102633303,0.4161039726984572,0.46223401756780713,0.6439135110557016,0.9572545902134694,Prdx1
Sult1a1,1169.5584619795602,0.270706418417289,0.5859008358878239,0.46203453184545074,0.6440565572004501,0.9573241262782175,Sult1a1
Rnf144b,172.85603150916998,-0.540885806601279,1.171645639265381,-0.46164624223789463,0.6443350276208424,0.9575272860298121,Rnf144b
Men1,200.10442705766664,0.7939745770252621,1.7201404846428991,0.4615754260269568,0.6443858204054206,0.9575272860298121,Men1
Cd24a,1581.2133912262004,0.432936793695023,0.9382553194819874,0.4614274864266672,0.6444919351424907,0.957541880032411,Cd24a
Tspyl4,374.24028402865093,-0.5529319265328602,1.1991329427612012,-0.4611097792540361,0.6447198459565417,0.9575681221901129,Tspyl4
Cela1,92.90227322063463,-0.7727464844607169,1.679422689759545,-0.46012626194264206,0.645425594762073,0.9575681221901129,Cela1
Rraga,1683.1070958899766,0.35666954742262713,0.7741501695715389,0.46072398023245204,0.644996648115067,0.9575681221901129,Rraga
Ctdnep1,156.9034572670277,0.5858494645722908,1.2731359625948917,0.46016252920718603,0.6453995645531261,0.9575681221901129,Ctdnep1
Abhd5,1216.1091505846455,0.4175312697729207,0.9070986009369533,0.46029314711945046,0.6453058193800484,0.9575681221901129,Abhd5
Hmgxb3,265.17651865133934,0.6091276563439085,1.3234992060207906,0.4602402884511741,0.6453437556496846,0.9575681221901129,Hmgxb3
Pde8b,84.3699219607513,0.7081971034502061,1.5386618058845267,0.46026820237023214,0.6453237219244026,0.9575681221901129,Pde8b
Ano1,181.4063213609882,-0.6538597550613336,1.421201353519254,-0.46007538160740663,0.6454621139847969,0.9575681221901129,Ano1
Tap2,815.8766636590611,0.506767016299387,1.1015217628366725,0.4600608298417501,0.645472558632374,0.9575681221901129,Tap2
Ang,3183.8315401387035,-0.3134185043150516,0.681222153019745,-0.4600826660227053,0.6454568855630217,0.9575681221901129,Ang
Dpf2,437.2446388958788,0.46700842113229407,1.0154697911764967,0.4598939576442056,0.6455923375008775,0.9576029540734973,Dpf2
Fam175b,372.49894614885835,-0.3333349883303516,0.7251629594098282,-0.4596690771432056,0.6457537685769906,0.9576995488038172,Fam175b
Gars,1416.6339372925984,0.2422212795884151,0.5273358803644969,0.45933017002558346,0.6459970854923486,0.9578763416147097,Gars
Tdrd7,247.59365841071482,-0.801092662313724,1.7444079262759749,-0.45923470665713245,0.6460656298481353,0.9578763416147097,Tdrd7
Psma7,2437.199260074161,0.30903806336730416,0.6734284480367271,0.4589025965093325,0.64630411410869,0.9580870767288036,Psma7
Gnl3,237.0175928082479,0.6351879649322525,1.3868067275988414,0.45802198121149573,0.6469366491699662,0.9581571759088179,Gnl3
Bpnt1,578.9966280571476,0.3732548593926766,0.8149761264525477,0.4579948384713936,0.6469561495198205,0.9581571759088179,Bpnt1
Rragc,730.5649214703706,0.39633709287104696,0.8653921445065248,0.4579855449196982,0.6469628264073022,0.9581571759088179,Rragc
Casp2,137.53520253420882,-0.8105151100603166,1.7690161475083348,-0.45817281611698674,0.646828288204082,0.9581571759088179,Casp2
Cldn12,190.0029213573253,0.6059610533289159,1.3215504811485543,0.45852281995484395,0.6465768715845477,0.9581571759088179,Cldn12
1500011H22Rik,285.0208133658974,0.9462767689662849,2.066567757160581,0.4578977706815907,0.6470258885989252,0.9581571759088179,1500011H22Rik
Nop2,359.04825936955655,-0.5882441779945645,1.284156957764003,-0.4580780989722827,0.6468963328607761,0.9581571759088179,Nop2
Gps2,426.58492131530824,-0.4233862084658116,0.9308128072993025,-0.4548564492728041,0.6492125161018669,0.9583250605163555,Gps2
Phkg2,109.40527136414316,-0.7593196974094386,1.684614683879848,-0.4507379074131327,0.6521784579171792,0.9583250605163555,Phkg2
Ppp1r7,320.97899112842043,0.5589461477852375,1.2262318145077737,0.4558242097230255,0.648516393500326,0.9583250605163555,Ppp1r7
Cnot10,520.2313264398952,-0.26245846759136415,0.5778064954702931,-0.45423246302854686,0.6496615200257398,0.9583250605163555,Cnot10
BC013529,1138.1076247448116,0.28422111356845214,0.627456748429487,0.45297323565305897,0.6505680140519503,0.9583250605163555,BC013529
