,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,symbol
Uhrf1,54.37815043684508,5.82476707227381,1.4727910917619425,3.954917370735501,7.65611076568384e-05,0.008482442720738682,Uhrf1
Tmem168,3354.3427041460927,-3.5035584251751164,0.8878094726872184,-3.9462953853945244,7.936968808485e-05,0.008718454968089677,Tmem168
BC017612,8579.907152623286,1.7983465391830598,0.4586132273666166,3.9212705431748414,8.808330002927287e-05,0.00951299640316147,BC017612
Smad7,11628.911437420424,1.3958661848025293,0.3559271476495835,3.9217749868767644,8.789905806402873e-05,0.00951299640316147,Smad7
Ehmt2,1513.9807810690234,2.18317136049319,0.5593699988391936,3.902911069638548,9.504263059424348e-05,0.010094941226423283,Ehmt2
3830408C21Rik,759.149151663103,4.265399301949132,1.0924107260799156,3.90457471729099,9.439122718215155e-05,0.010094941226423283,3830408C21Rik
Pgf,86.51539987250808,7.424664733786635,1.9098687651484423,3.8875261323044685,0.00010127108777109706,0.010668328033066716,Pgf
2310040G24Rik,82.93469826547151,7.364420086678657,1.8971984425958888,3.8817342041468823,0.00010371420090494898,0.01083686918723906,2310040G24Rik
Irf2bp1,2069.111791602463,1.9828715398902048,0.5116668073234717,3.8753179051473023,0.00010648558621862966,0.011036715758724423,Irf2bp1
Klhdc8a,112.51704108893635,4.018190218177257,1.038572896789423,3.868953475099177,0.00010930349438731327,0.011238148078926001,Klhdc8a
Ephb6,327.8506185986699,-7.743932073015391,2.0028992248284445,-3.8663613111531796,0.00011047123876571889,0.011268066354103327,Ephb6
6030422M02Rik,75.74301564176812,7.7559782514638815,2.016179342662338,3.846869218103493,0.00011963678785594164,0.011919162771508231,6030422M02Rik
4833427F10Rik,185.2012324486192,9.045173295120252,2.3506929997686203,3.8478751993606024,0.00011914671857467374,0.011919162771508231,4833427F10Rik
E2f1,61.33150443324394,7.451826637637475,1.936289791431129,3.848507940606227,0.00011883944559382352,0.011919162771508231,E2f1
Cd300e,83.65002757590922,7.198100544525627,1.8748019409738268,3.8393925177966928,0.00012333910960858553,0.012193494128381086,Cd300e
Lat,189.14369439853002,5.982101559931132,1.5629824766321214,3.8273631658502185,0.00012952334462918021,0.012673996802901483,Lat
Apcdd1,341.834740826755,-5.845065609056067,1.5276690600518068,-3.826133396232982,0.00013017176921747555,0.012673996802901483,Apcdd1
Fblim1,152.7937803591311,4.20783601062047,1.101973291172026,3.8184555327517433,0.00013428978394281287,0.012970223514941872,Fblim1
P2ry13,36.1953411643085,-6.610871973302149,1.732077974502924,-3.816728848595487,0.0001352326448025374,0.012970223514941872,P2ry13
Stam2,2070.921123856607,-2.0705454621367467,0.5429940606795246,-3.8132009391513098,0.00013717849276909076,0.01305939251161744,Stam2
