,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,symbol
Ube2g1,1142.103480043755,-0.884344996122077,0.6377823752953344,-1.3865936569861594,0.16556570357941014,0.5899258280302723,Ube2g1
Sars2,179.96902300577165,2.7849765429598192,2.009185843999873,1.386121921611546,0.16570967760094435,0.5902584789805171,Sars2
Tfb2m,292.19242966237994,-1.5995240990874546,1.1541033049330818,-1.3859453415049354,0.1657635942150507,0.5902702399193653,Tfb2m
Stim1,1180.8582344886959,-0.9843213990024212,0.7103743810152867,-1.3856375248155792,0.1658576138971366,0.590424753744935,Stim1
Mcts1,1080.398085686479,0.8950906115447287,0.6463089431235307,1.384926854359878,0.1660748346482226,0.591017614179912,Mcts1
Chrdl1,2223.5133940882406,-0.8104870597401876,0.5854264940991277,-1.3844386407338636,0.16622418405447048,0.5913686499216702,Chrdl1
Pld1,340.3456309259674,-1.695993455010937,1.2254657037452126,-1.38395831872546,0.16637121788064546,0.5917112360244243,Pld1
Triap1,669.3394017202825,-1.3665495102138925,0.9879280379757357,-1.3832480278765569,0.1665888278498926,0.591790883763151,Triap1
Mdfic,666.9343756687008,-1.0359906501156777,0.7489570503196369,-1.3832444059022366,0.16658993805287825,0.591790883763151,Mdfic
Adamtsl4,1319.5465676611939,-0.6080469633244974,0.43963979135098297,-1.3830571647211702,0.1666473385592684,0.591790883763151,Adamtsl4
Phldb1,1329.021331743299,0.964214369393672,0.6971388726075678,1.383102287478446,0.16663350440338554,0.591790883763151,Phldb1
Tsen15,328.4970090950616,-1.56169727294546,1.1288035704238346,-1.383497814734131,0.16651227691655557,0.591790883763151,Tsen15
Gngt2,336.47009469016365,1.3733377686578385,0.9935446154454984,1.3822607936353652,0.1668916395443475,0.5922977177012113,Gngt2
Pfkfb2,206.67897040255164,-1.3655555908913388,0.9878272191370819,-1.3823830366652805,0.16685412184436732,0.5922977177012113,Pfkfb2
Tiparp,1888.0539758072825,-1.143406138707578,0.827317139806696,-1.3820650917189228,0.16695171576593948,0.5923306690789127,Tiparp
Fam195a,246.19613230533963,2.3044200664902594,1.6679601513500002,1.3815798085014956,0.16710075725070306,0.592410641205404,Fam195a
Gjb3,485.7573413280774,-2.6787193445727935,1.9387561701971152,-1.381669023547425,0.167073349788051,0.592410641205404,Gjb3
A430090L17Rik,109.92264498487978,-2.1833168264892953,1.5804717878959955,-1.3814335967336928,0.16714568179543599,0.592410641205404,A430090L17Rik
Bpgm,293.9445932072426,2.054188002655818,1.4872155380888632,1.3812308640182307,0.16720798779500556,0.592410641205404,Bpgm
Zcchc10,143.89400451881534,1.9324626169570844,1.3991541080118135,1.3811649523747587,0.1672282482291365,0.592410641205404,Zcchc10
Tmed4,2691.5169678934144,0.6544015115562967,0.4739015706258806,1.3808806556433866,0.16731565870873066,0.5925403012029204,Tmed4
Fam179b,529.7151737761297,-1.6423593911602257,1.1905619019914484,-1.3794825690399275,0.16774601693599145,0.5927776088171725,Fam179b
Fam136a,499.836778556148,1.0049582427844281,0.7286347056569333,1.3792346631064778,0.16782241389771801,0.5927776088171725,Fam136a
Mbp,318.08627545113876,-1.6265921679347584,1.179283685649698,-1.3793052407391073,0.16780066138836525,0.5927776088171725,Mbp
Slc26a2,206.96786350179346,-2.321841330886756,1.683698799046658,-1.3790122866402386,0.16789096569397366,0.5927776088171725,Slc26a2
Gng7,256.4361861955149,-2.8331633965589442,2.05430839851452,-1.3791324606410693,0.1678539171503899,0.5927776088171725,Gng7
Rnpc3,341.51279208373734,-1.6670789762890788,1.2088663678979206,-1.3790432264137988,0.16788142665830685,0.5927776088171725,Rnpc3
Ptprd,1336.047650945668,-0.8809442903227582,0.6383504491946653,-1.3800323810128845,0.16757667504987128,0.5927776088171725,Ptprd
Tbx3,640.14226478516,-1.5280551481370728,1.1071170351758453,-1.3802110342330423,0.16752167757383718,0.5927776088171725,Tbx3
1110004F10Rik,3562.4119206692535,0.5310497486588623,0.38482675746457595,1.3799709566914573,0.16759558734441715,0.5927776088171725,1110004F10Rik
1700123M08Rik,164.83977558873073,2.972681954887364,2.1550914876011484,1.379376222304271,0.16777878651991607,0.5927776088171725,1700123M08Rik
Ifit1,380.7503359678825,2.088837625391184,1.5151906576643521,1.378597217997042,0.16801897478603944,0.5930051388311925,Ifit1
Atg16l1,404.3991402823451,-2.151191625432985,1.56056060442213,-1.378473619888388,0.16805710717176225,0.5930051388311925,Atg16l1
Perp,94.36970647329369,-2.85833122690586,2.075046754773045,-1.3774779871013008,0.16836451599359437,0.5930938727482546,Perp
Tns1,3749.817040100983,-0.8711647307376944,0.632544166891615,-1.3772393713132864,0.16843825300482074,0.5930938727482546,Tns1
Csf2ra,147.4666443258729,2.791056240554598,2.02513909013427,1.3782047140127776,0.1681400922352868,0.5930938727482546,Csf2ra
Ppp1r18,250.25640048331923,1.3374530565513372,0.9706207726879288,1.3779357439956121,0.16822312786464566,0.5930938727482546,Ppp1r18
Osbpl1a,1531.0272523019935,-0.7395472917752743,0.5367502362333215,-1.3778238775731033,0.16825767199905373,0.5930938727482546,Osbpl1a
Ahcyl1,793.3091536220913,-1.020485637322241,0.7409032166100575,-1.3773534983305784,0.1684029824692831,0.5930938727482546,Ahcyl1
Ubl5,939.2485317341894,0.8892524715863382,0.6455884043962109,1.3774294357377983,0.16837951736408152,0.5930938727482546,Ubl5
Syn3,38.716336986823016,-4.158168640750321,3.0204135130218197,-1.3766885305019763,0.1686085663004363,0.5935143677016868,Syn3
Abca3,319.09921560144846,-2.3649911601528664,1.7180900401619597,-1.3765234096403498,0.16865964483544482,0.5935150205404217,Abca3
3110052M02Rik,311.6876651365757,-1.0200402871899275,0.7413519346771402,-1.3759191006011962,0.16884668098489652,0.5939939649007129,3110052M02Rik
3830406C13Rik,704.7444914089722,-0.7682496486378968,0.5585980352842764,-1.375317491489075,0.16903303603610842,0.594470225046169,3830406C13Rik
Zfp521,580.3464444090957,-1.5325584053665169,1.1146292246119798,-1.3749490606618762,0.1691472377001485,0.5945841225547386,Zfp521
Nme7,549.8382031549052,1.1432532052732203,0.8316264363167981,1.374719652175309,0.16921837615839286,0.5945841225547386,Nme7
Mapk6,301.6392579286561,-1.6707501446741655,1.215193785363247,-1.3748837138553527,0.16916749914239426,0.5945841225547386,Mapk6
Xpc,578.8024844904577,-1.8660323529743017,1.3593588881329404,-1.3727297252142663,0.16983638468076545,0.5947087579354103,Xpc
